Genome	TP	FP	FN
NC_006573	0	1	2
NC_012537	0	1	1
NC_016081	0	1	7
NC_011765	0	1	7
NC_012553	0	1	4
NC_021874	1	0	0
NC_016082	0	2	5
NC_015874	0	3	6
NC_008794	0	1	6
NC_008967	1	0	1
NC_038011	1	0	0
NC_006276	0	1	1
NC_006275	1	0	0
NC_006952	0	1	1
NC_010329	0	1	7
NC_001575	0	1	5
NC_002208	0	1	1
NC_004219	0	1	1
NC_006004	0	1	1
NC_003842	1	1	1
NC_003924	0	1	2
NC_004161	0	1	9
NC_010356	0	5	160
NC_003751	1	0	0
NC_003866	0	1	5
NC_010276	46	49	89
NC_010437	2	1	5
NC_010759	0	1	2
NC_005997	0	1	1
NC_009644	0	2	5
NC_010737	2	0	4
NC_010738	1	2	5
NC_012798	0	1	1
NC_005233	0	1	1
NC_001661	0	5	11
NC_010747	0	1	1
NC_010748	0	1	1
NC_010750	0	1	1
NC_014740	0	1	4
NC_014741	0	1	1
NC_011345	68	55	95
NC_011346	0	1	6
NC_011347	0	1	2
NC_011349	0	1	1
NC_003734	0	1	1
NC_003898	0	1	6
NC_002555	0	1	5
NC_001491	12	22	68
NC_003015	1	0	1
NC_000936	1	0	7
NC_007592	0	1	1
NC_007589	0	1	1
NC_004220	1	0	0
NC_003622	0	1	1
NC_004063	1	2	2
NC_003545	0	1	1
NC_013414	0	2	7
NC_007619	0	1	1
NC_007658	0	1	1
NC_007665	0	1	1
NC_004014	1	2	2
NC_004724	0	2	8
NC_003811	0	1	3
NC_011583	0	1	6
NC_004824	0	2	6
NC_005031	0	1	6
NC_011423	12	19	109
NC_003840	0	1	1
NC_003482	0	1	1
NC_001793	0	2	2
NC_004039	0	1	2
NC_012636	0	1	3
NC_011504	0	1	1
NC_003491	0	2	6
NC_002634	0	1	2
NC_007017	0	1	6
NC_006948	1	2	4
NC_007743	0	1	1
NC_007746	1	0	0
NC_008171	0	1	1
NC_003224	0	2	2
NC_003805	0	1	4
NC_004515	0	1	1
NC_002194	2	0	6
NC_017716	0	2	8
NC_006555	0	1	3
NC_003821	0	1	5
NC_007031	1	0	2
NC_007032	0	1	3
NC_007033	0	1	3
NC_007040	0	1	1
NC_007041	0	1	2
NC_014977	0	1	1
NC_002358	0	2	3
NC_002657	0	1	1
NC_016403	0	1	1
NC_016404	0	2	5
NC_017084	1	1	1
NC_008178	1	0	0
NC_008179	0	1	1
NC_006567	1	0	1
NC_007563	0	1	1
NC_007222	0	1	1
NC_013455	1	2	2
NC_010754	1	0	0
NC_001545	0	2	2
NC_002532	0	3	10
NC_016405	0	1	1
NC_015785	3	0	7
NC_015936	0	1	1
NC_007561	0	1	1
NC_007564	0	1	1
NC_007026	2	0	0
NC_007027	1	0	0
NC_007193	2	1	4
NC_016962	0	1	3
NC_014096	0	1	2
NC_004751	0	3	7
NC_002198	0	2	7
NC_007454	0	3	11
NC_002633	0	1	3
NC_006950	0	2	3
NC_013802	0	1	1
NC_008393	0	1	2
NC_007433	0	1	3
NC_008706	0	1	2
NC_007447	0	4	6
NC_010984	0	1	1
NC_010618	0	1	6
NC_010351	1	1	0
NC_010349	1	0	0
NC_003460	3	4	7
NC_004173	5	1	1
NC_004175	2	5	3
NC_003688	0	2	7
NC_003743	0	1	7
NC_001696	0	1	5
NC_001729	1	1	1
NC_008292	0	2	6
NC_008735	0	1	1
NC_008931	0	1	0
NC_001929	0	1	2
NC_005330	0	1	5
NC_003776	1	0	1
NC_003824	0	1	2
NC_003833	0	2	1
NC_003834	0	1	2
NC_003874	1	0	1
NC_009011	35	55	108
NC_009088	0	1	6
NC_004288	0	1	3
NC_004363	0	1	1
NC_004364	0	1	2
NC_001407	0	1	4
NC_004006	0	1	2
NC_004182	1	0	0
NC_004183	0	1	1
NC_007737	0	1	1
NC_002700	2	1	2
NC_004423	0	1	2
NC_004186	0	1	1
NC_004187	0	1	1
NC_004191	0	1	1
NC_004212	0	1	1
NC_004214	0	1	1
NC_011555	0	1	2
NC_003643	0	1	1
NC_004450	0	1	3
NC_004541	1	4	2
NC_001982	0	1	2
NC_003542	0	1	2
NC_004158	0	1	1
NC_005236	0	1	1
NC_003569	0	1	1
NC_008304	0	1	4
NC_001549	1	0	5
NC_005978	0	1	1
NC_005980	0	1	1
NC_007241	0	1	1
NC_010732	0	1	7
NC_003287	5	1	5
NC_010711	0	1	3
NC_004648	0	1	6
NC_004657	0	2	5
NC_002363	5	5	3
NC_002598	0	1	6
NC_013109	0	1	1
NC_013110	0	1	1
NC_011052	0	1	6
NC_005965	1	1	1
NC_004675	0	3	5
NC_007585	0	1	1
NC_007583	0	1	1
NC_001803	0	1	10
NC_006430	0	3	8
NC_001574	1	2	4
NC_005065	0	1	10
NC_001628	1	0	3
NC_012754	0	1	1
NC_013117	1	1	7
NC_003557	0	1	6
NC_007999	0	4	0
NC_005903	0	2	2
NC_004736	5	3	8
NC_003634	1	1	2
NC_003673	0	1	1
NC_004778	59	48	87
NC_006956	0	1	0
NC_013133	0	1	2
NC_013134	0	1	3
NC_001899	0	1	7
NC_001954	4	4	6
NC_001977	0	1	3
NC_001987	0	8	71
NC_014510	0	2	5
NC_001981	1	0	0
NC_002180	1	1	5
NC_002041	1	2	2
NC_001484	0	1	4
NC_014522	0	1	1
NC_015784	1	1	2
NC_001633	0	2	4
NC_001652	0	1	6
NC_001782	0	1	1
NC_001962	36	41	107
NC_001964	0	2	2
NC_000903	0	1	6
NC_014525	0	1	1
NC_014526	0	1	1
NC_014528	0	1	1
NC_014529	0	1	1
NC_014530	0	1	2
NC_000960	0	1	1
NC_002064	1	1	2
NC_002543	0	1	6
NC_002551	0	1	3
NC_002564	0	1	0
AC_000005	4	8	31
AC_000008	6	10	30
NC_001405	7	8	30
NC_014464	0	1	1
NC_001403	0	1	1
NC_001963	1	1	1
NC_002563	0	1	0
NC_002042	0	1	3
NC_014542	0	1	6
NC_010538	0	1	6
NC_003535	0	2	6
NC_003668	1	2	4
NC_003671	1	0	1
NC_003723	0	3	2
NC_003543	0	1	1
NC_003601	0	1	2
NC_003756	0	1	4
NC_003771	0	1	2
NC_003783	0	1	2
NC_003784	0	1	2
NC_003802	0	1	1
NC_003822	0	1	4
NC_015070	0	2	2
NC_014790	0	1	1
NC_005137	69	44	80
NC_007542	0	1	1
NC_008038	1	0	1
NC_001918	0	2	1
NC_007524	0	1	1
NC_007525	0	1	1
NC_015469	0	1	1
NC_016144	0	1	9
NC_006497	0	1	2
NC_007986	0	1	0
NC_000883	0	1	6
NC_005227	0	1	2
NC_007189	6	7	1
NC_001409	1	0	2
NC_007815	1	0	1
NC_005283	0	1	7
NC_003983	0	1	1
NC_009559	0	1	1
NC_004422	0	2	3
NC_001818	0	1	5
NC_004733	0	1	1
NC_004651	0	1	6
NC_004192	0	1	6
NC_001875	80	46	72
NC_005285	0	1	5
NC_009560	0	1	1
NC_003347	0	3	4
NC_005343	0	1	6
NC_001812	1	2	4
NC_002792	0	3	4
NC_009520	0	1	1
NC_009521	0	1	1
NC_010305	0	4	6
NC_001619	0	1	7
NC_001591	1	2	5
NC_002816	32	48	111
NC_002981	0	1	6
NC_002169	46	47	93
NC_003534	0	1	2
NC_002560	0	1	0
NC_004221	1	0	0
NC_003397	0	1	2
NC_010347	0	1	1
NC_010348	1	0	0
NC_002691	0	1	1
NC_002701	0	2	2
NC_003102	36	50	105
NC_006150	19	74	204
NC_003375	1	1	5
NC_007221	0	1	1
NC_001826	1	12	79
NC_008779	0	2	4
NC_024781	0	2	7
NC_003453	0	1	2
NC_003487	0	1	6
NC_006433	0	1	1
NC_009002	0	1	1
NC_008930	0	1	1
NC_017099	0	1	1
NC_004042	0	1	4
NC_004764	0	3	8
NC_001648	0	1	5
NC_001605	0	1	6
NC_003867	0	2	5
NC_007990	0	2	0
NC_007992	0	1	0
NC_007993	0	1	0
NC_007994	0	2	0
NC_007996	0	1	0
NC_008000	0	4	0
NC_003021	0	1	1
NC_004750	0	1	8
NC_016758	1	0	0
NC_016759	1	0	0
NC_016757	0	1	1
NC_005029	0	1	2
NC_003700	0	1	1
NC_004035	0	1	2
NC_008824	0	1	2
NC_001937	0	1	2
NC_002047	0	2	2
NC_001934	0	2	4
NC_008001	0	1	0
NC_008002	0	5	0
NC_008003	0	2	1
NC_008007	0	1	2
NC_001330	7	1	3
NC_002014	5	2	5
NC_001366	0	1	3
NC_003023	1	0	0
NC_003016	0	1	1
NC_003025	0	1	1
NC_008236	0	1	6
NC_008514	1	3	5
NC_008516	0	5	5
NC_006506	0	1	1
NC_008731	0	1	1
NC_005176	1	0	0
NC_008955	0	1	3
NC_015414	0	1	1
NC_001480	0	1	3
NC_010706	1	0	0
NC_005975	0	2	6
NC_001402	1	0	0
NC_003852	0	2	4
NC_004106	1	0	3
NC_003024	0	1	1
NC_004301	1	0	3
NC_001420	5	0	6
NC_009001	0	1	1
NC_008958	0	1	2
NC_008960	1	0	1
NC_008962	1	0	2
NC_002046	0	1	5
NC_001647	0	1	3
NC_003884	1	0	0
NC_002766	0	3	6
NC_004099	0	1	5
NC_005844	0	2	6
NC_005881	6	36	121
NC_001493	14	49	76
NC_004714	0	1	2
NC_003355	0	1	4
NC_004995	0	1	5
NC_004690	13	20	112
NC_009244	0	1	1
NC_004204	0	1	1
NC_002025	1	0	1
NC_003664	0	2	5
NC_004630	0	1	2
NC_008964	1	0	0
NC_008966	0	2	4
NC_008969	0	1	2
NC_008973	0	1	3
NC_008977	0	1	1
NC_007588	1	0	0
NC_011592	0	1	4
NC_010391	31	12	21
NC_010392	39	8	19
NC_004362	0	1	1
NC_003769	0	1	1
NC_003650	1	0	0
NC_001531	1	0	7
NC_003499	0	2	6
NC_005848	0	2	1
NC_002692	0	1	4
NC_009896	0	1	2
NC_003550	0	1	4
NC_003623	0	1	2
NC_000874	0	2	6
NC_008981	0	1	1
NC_008986	1	2	2
NC_008988	2	0	3
NC_009640	0	2	9
NC_012212	0	2	2
NC_013035	0	1	7
NC_004656	0	1	2
NC_001600	0	1	4
NC_000940	1	0	1
NC_007339	0	1	6
NC_007533	1	0	0
NC_006263	1	1	1
NC_001598	2	4	6
NC_001497	0	4	7
NC_000869	0	1	7
NC_016769	0	1	1
NC_003746	1	0	6
NC_004015	1	1	3
NC_008793	1	1	5
NC_007679	1	1	4
NC_008991	0	1	4
NC_008993	0	3	4
NC_008995	0	2	4
NC_008996	3	0	1
NC_008998	0	3	8
NC_005041	0	1	6
NC_003518	0	1	2
NC_003519	0	2	3
NC_004642	0	1	4
NC_007157	0	1	1
NC_007540	0	1	1
NC_007523	0	3	2
NC_008946	0	1	1
NC_004641	0	1	6
NC_004439	0	1	1
NC_004441	0	1	1
NC_009449	0	1	1
NC_008901	0	1	1
NC_009003	1	0	3
NC_008168	10	9	106
NC_008580	2	1	1
NC_001350	0	3	76
NC_009742	0	2	2
NC_001658	1	0	4
NC_003511	1	0	3
NC_004117	59	43	109
NC_015468	0	1	2
NC_004661	0	2	5
NC_008953	1	1	1
NC_007985	1	2	1
NC_006260	2	0	0
NC_006261	2	0	0
NC_003744	0	1	3
NC_005224	0	1	2
NC_003326	0	3	4
NC_008976	0	1	3
NC_008992	1	5	3
NC_014515	0	1	1
NC_010584	0	2	1
NC_010587	1	0	0
NC_010588	0	1	1
NC_010592	1	0	0
NC_003704	0	1	2
NC_003706	0	1	1
NC_003710	0	1	1
NC_003711	1	0	0
NC_004034	0	1	2
NC_003546	0	1	2
NC_015051	0	2	5
NC_004062	25	19	105
NC_004064	0	1	2
NC_005216	1	0	1
NC_004365	0	1	2
NC_004366	0	2	4
NC_004540	0	1	3
NC_007341	0	1	9
NC_006432	0	1	9
NC_015397	0	2	3
NC_004569	0	1	6
NC_007586	0	1	0
NC_005052	0	1	1
NC_006561	1	0	3
NC_011804	0	2	6
NC_005038	11	14	108
NC_005040	0	2	5
NC_010343	1	0	0
NC_010344	1	0	0
NC_010345	0	1	1
NC_010350	1	0	0
NC_006262	0	1	2
NC_002800	1	0	0
NC_004367	1	15	71
NC_004755	0	1	4
NC_002076	0	1	3
NC_002645	0	2	8
NC_005339	0	2	8
NC_005341	0	1	7
NC_016044	0	1	2
NC_002362	6	6	4
NC_001835	17	7	39
NC_005131	8	1	1
NC_005985	0	1	6
NC_005831	0	2	6
NC_001739	0	1	9
NC_002794	37	66	121
NC_016896	0	1	3
NC_015886	0	1	1
NC_001831	0	3	5
NC_011557	0	1	1
NC_011559	0	1	3
NC_001632	0	2	1
NC_003448	1	0	1
NC_016874	0	1	1
NC_006439	0	1	2
NC_014955	0	1	7
NC_015115	0	1	3
NC_001501	0	1	3
NC_011568	1	1	4
NC_006502	0	1	1
NC_005845	0	1	5
NC_015487	0	2	4
NC_006148	1	0	1
NC_009519	0	1	1
NC_005138	0	2	6
NC_002803	0	3	5
NC_007531	0	1	1
NC_003836	0	1	2
NC_010438	1	4	7
NC_000898	5	23	99
NC_016033	0	1	5
NC_006066	0	1	2
NC_001623	44	38	112
NC_001728	0	1	5
NC_001411	1	0	2
NC_002665	0	6	79
NC_001412	0	1	6
NC_002077	2	0	0
NC_008911	0	2	3
NC_018381	1	1	5
NC_014447	0	1	2
NC_003084	35	44	74
NC_002549	1	1	8
NC_004421	1	0	0
NC_016880	0	1	1
NC_003537	0	2	2
NC_006941	0	1	2
NC_016961	1	0	3
NC_003790	0	2	2
NC_014847	0	1	6
NC_017685	1	1	8
NC_003755	0	1	1
NC_005261	32	33	41
NC_007661	0	1	1
NC_004172	4	0	0
NC_011588	26	35	113
NC_005994	0	1	1
NC_001847	33	34	37
NC_005264	14	44	63
NC_006623	4	11	75
NC_002797	1	0	0
NC_014708	0	1	2
NC_003794	0	3	6
NC_003838	0	1	2
NC_001504	0	1	6
NC_002051	1	0	1
NC_002052	0	1	1
NC_003747	0	1	5
NC_014927	0	1	2
NC_014928	1	0	1
NC_005854	0	1	2
NC_016993	0	3	9
NC_009757	0	1	2
NC_009758	0	1	2
NC_015495	0	1	1
NC_026242	1	5	130
NC_011532	1	1	5
NC_011537	0	2	3
NC_014978	0	1	2
NC_011540	0	2	6
NC_011541	0	1	2
NC_011543	0	1	4
NC_011549	0	2	9
NC_011550	0	3	9
NC_015045	0	1	5
NC_015046	0	2	5
NC_015047	0	1	2
NC_011553	0	1	1
NC_011556	1	0	0
NC_010126	0	1	1
NC_007966	0	1	2
NC_005338	0	2	6
NC_015328	1	0	3
NC_015553	0	2	4
NC_009991	0	2	6
NC_009988	2	4	6
NC_002510	1	1	5
NC_008058	0	1	5
NC_003856	0	2	4
NC_004107	0	1	3
NC_009996	0	1	1
NC_010797	0	1	3
NC_009503	27	34	109
NC_008940	0	2	2
NC_005068	5	15	123
NC_004654	0	1	6
NC_006019	0	2	2
NC_010837	0	1	5
NC_001495	0	1	1
NC_001948	0	1	5
NC_003609	0	1	6
NC_008521	0	1	3
NC_005905	2	10	88
NC_006646	1	0	5
NC_003896	0	1	6
NC_001694	0	1	7
NC_001829	2	0	0
NC_013443	0	2	3
NC_006575	0	1	2
NC_003469	0	1	1
NC_003481	1	0	3
NC_006651	0	1	2
NC_001973	65	64	99
NC_001544	0	2	3
NC_003899	0	2	4
NC_003900	0	1	3
NC_003908	0	1	3
NC_006428	0	2	7
NC_013225	0	1	1
NC_013447	0	1	1
NC_006560	28	39	47
AC_000010	4	12	34
NC_013229	0	1	1
NC_013230	0	1	1
NC_013234	0	1	1
NC_008059	0	2	5
NC_004176	0	1	1
NC_004065	21	97	140
NC_004008	0	2	1
NC_001748	0	1	5
NC_003376	1	1	5
NC_001332	5	3	4
NC_001716	2	23	84
NC_002604	0	2	2
NC_012957	1	0	0
NC_003772	0	1	1
NC_003603	0	1	4
NC_003462	0	3	5
NC_003692	0	1	1
NC_003724	0	1	2
NC_005214	0	1	1
NC_001510	0	1	7
NC_001959	0	1	3
NC_001662	0	1	4
NC_001540	0	1	4
NC_003661	0	1	2
NC_003714	3	0	2
NC_004142	0	1	2
NC_004579	0	2	3
NC_013259	0	1	8
NC_006060	0	1	5
NC_003398	0	2	2
NC_006440	0	1	1
NC_001367	0	1	6
NC_011920	1	1	6
NC_010709	0	1	1
NC_011809	0	1	2
NC_014140	0	1	6
NC_014141	0	2	7
NC_010791	0	1	6
NC_004180	0	2	2
NC_001368	0	1	3
NC_003689	0	2	2
NC_009240	0	3	98
NC_001796	0	1	8
NC_014902	0	2	6
NC_003849	1	3	4
NC_004290	2	0	3
NC_012702	0	1	6
NC_015668	0	2	7
NC_010799	0	1	4
NC_014903	0	1	2
NC_015503	1	1	2
NC_015505	1	1	2
NC_015507	0	1	3
NC_006152	2	0	0
NC_001749	0	1	2
NC_003693	0	1	1
NC_012699	0	2	2
NC_006961	0	1	1
NC_013668	26	66	108
NC_010240	52	52	127
NC_010752	1	0	0
NC_010594	0	1	1
NC_010585	0	1	1
NC_004010	0	1	2
NC_001886	0	2	2
NC_010671	44	33	64
NC_010806	1	2	8
NC_010809	0	1	7
NC_007448	1	2	8
NC_010817	0	1	3
NC_010818	0	2	7
NC_010820	0	1	5
NC_002331	48	60	133
NC_007538	1	0	0
NC_001440	0	1	2
NC_009571	0	1	1
NC_014406	0	1	5
NC_014407	0	1	5
NC_013007	1	4	9
NC_007522	1	1	1
NC_007527	0	1	1
NC_007642	1	0	5
NC_007726	0	2	4
NC_006267	0	1	1
NC_012728	0	2	5
NC_010832	1	3	4
NC_010840	1	1	6
NC_011268	1	0	5
NC_002048	0	1	5
NC_003897	0	1	6
NC_005331	0	1	2
NC_014090	1	0	1
NC_014091	0	1	2
NC_010835	0	1	5
NC_013639	0	1	9
NC_008377	0	1	6
NC_006367	0	1	2
NC_003555	0	1	2
NC_007739	0	1	1
NC_013463	1	1	1
NC_013462	1	1	1
NC_006296	1	1	6
NC_000855	0	1	6
NC_006648	0	1	4
NC_006874	0	2	6
NC_007212	0	1	1
NC_014126	0	2	4
NC_001844	1	19	78
NC_007803	0	1	11
NC_007730	0	1	7
NC_001914	0	1	4
NC_004285	0	1	3
NC_001492	0	3	2
NC_001721	0	1	5
NC_000882	0	1	6
NC_011530	0	2	7
NC_014130	0	3	5
NC_003868	0	1	2
NC_003013	0	1	1
NC_009805	0	1	1
NC_007218	0	3	3
NC_007921	59	57	94
NC_008559	1	1	5
NC_011659	0	2	5
NC_014128	0	1	2
NC_014138	0	1	5
NC_008574	9	3	6
NC_008575	7	3	5
NC_008517	0	1	6
NC_014547	0	1	4
NC_007562	0	1	1
NC_007567	0	1	1
NC_011620	0	1	5
NC_007216	0	1	2
NC_009031	0	1	3
NC_002066	0	1	1
NC_002588	0	1	3
NC_009657	1	3	5
NC_001364	0	1	6
NC_007991	0	1	0
NC_008317	0	1	6
NC_008493	0	1	2
NC_004324	0	2	7
NC_003200	0	1	1
NC_003736	0	1	2
NC_009994	0	1	2
NC_003976	0	1	1
NC_011803	1	1	3
NC_008979	1	2	2
NC_008033	0	1	3
NC_008294	1	0	3
NC_006645	0	1	5
NC_006441	0	1	1
NC_009025	0	1	3
NC_008173	0	1	1
NC_008189	0	2	6
NC_014064	0	2	2
NC_008492	0	2	4
NC_008494	0	2	4
NC_014567	15	39	55
NC_015522	0	2	3
NC_015523	1	1	2
NC_015521	0	2	3
NC_015524	0	2	3
NC_009249	0	1	1
NC_009645	0	1	6
NC_009127	42	125	121
NC_008523	0	1	1
NC_008035	71	48	76
NC_009987	1	0	12
NC_009756	1	2	2
NC_009992	0	2	7
NC_010295	0	2	5
NC_010306	0	3	5
NC_008860	0	1	2
NC_007371	0	1	2
NC_007916	0	1	2
NC_014066	0	2	5
NC_014067	0	1	2
NC_008883	0	1	1
NC_008891	0	1	1
NC_008871	1	0	1
NC_008934	1	0	0
NC_009607	0	1	5
NC_008311	0	2	4
NC_014073	0	1	4
NC_014894	0	1	6
NC_009032	0	1	2
NC_014074	0	2	4
NC_014084	0	1	4
NC_001346	0	1	4
NC_010521	0	1	2
NC_010586	0	1	1
NC_010589	1	0	0
NC_010755	0	1	1
NC_013797	14	24	106
NC_012958	0	1	2
NC_007913	0	1	2
NC_010277	0	1	4
NC_015467	0	1	2
NC_010751	0	1	1
NC_010792	0	1	2
NC_010441	0	1	6
NC_010489	0	1	2
NC_010954	0	1	2
NC_012135	0	1	2
NC_012137	0	1	5
NC_001639	0	2	11
NC_001961	0	1	11
NC_015373	0	1	1
NC_012134	0	1	1
NC_006359	0	2	2
NC_012493	0	1	1
NC_012757	6	3	5
NC_013101	1	0	0
NC_012986	0	1	1
NC_013006	1	2	6
NC_013396	0	1	1
NC_013402	0	1	1
NC_013028	0	2	2
NC_012206	0	1	6
NC_009242	1	0	0
NC_007210	1	1	5
NC_014324	0	1	6
NC_014647	0	1	6
NC_014446	0	2	5
NC_012211	0	2	5
NC_003732	0	1	1
NC_003733	0	1	1
NC_014648	1	1	2
NC_003768	0	1	2
NC_003774	0	1	1
NC_001426	1	1	3
NC_013014	0	1	1
NC_013015	1	0	0
NC_015393	0	1	2
NC_011309	0	1	6
NC_013017	0	1	6
NC_013018	1	0	1
NC_013413	0	1	6
NC_013953	69	56	88
NC_009764	0	2	6
NC_014905	0	1	2
NC_015131	1	0	0
NC_015135	0	1	1
NC_004627	0	1	6
NC_013469	0	3	2
NC_013470	0	1	1
NC_013471	1	1	1
NC_003873	0	1	2
NC_006960	1	0	0
NC_006658	1	1	6
NC_015211	0	1	3
NC_016013	1	0	6
NC_016085	0	1	1
NC_016162	6	2	5
NC_016580	0	1	5
NC_015935	0	1	2
NC_011805	0	1	6
NC_013022	0	1	6
NC_014237	0	1	1
NC_014239	0	1	1
NC_014240	0	1	1
NC_013036	2	16	75
NC_010666	0	1	1
NC_016141	0	1	1
NC_016647	1	3	3
NC_016760	0	1	1
NC_012123	0	1	6
NC_014241	0	1	1
NC_011108	0	1	6
NC_011190	0	1	1
NC_014527	0	1	1
NC_015043	0	2	5
NC_015325	0	1	7
NC_018872	0	1	1
NC_008365	0	2	4
AC_000020	1	8	30
NC_013499	1	0	1
NC_013024	0	1	2
AC_000017	6	9	30
AC_000018	5	13	32
AC_000019	3	11	34
AC_000004	3	5	28
AC_000006	1	23	18
AC_000009	2	6	26
AC_000016	0	4	23
AC_000011	7	17	31
NC_006383	0	2	8
NC_014372	0	1	9
NC_005843	0	2	5
NC_013025	0	1	2
NC_013027	0	2	2
NC_013772	39	54	144
AC_000013	4	17	30
NC_014523	0	1	1
NC_013029	1	1	2
NC_013030	1	0	1
AC_000014	7	11	31
NC_001928	0	2	4
NC_001915	0	1	2
NC_013102	0	1	6
NC_001483	1	1	4
NC_006014	0	1	1
NC_003604	0	1	5
NC_015297	7	1	2
NC_003138	0	1	8
NC_003417	0	1	4
NC_006431	0	2	1
NC_004659	0	2	5
NC_004673	0	1	6
NC_004012	0	1	8
NC_013999	0	3	2
NC_007609	1	2	2
NC_001612	0	1	1
NC_009532	1	2	2
NC_003478	0	1	2
NC_003795	0	1	6
NC_001897	0	1	1
NC_004580	0	1	4
NC_004582	0	1	6
NC_005169	0	1	1
NC_004289	1	1	3
NC_010246	1	1	1
NC_014411	0	1	1
NC_006015	0	1	1
NC_006018	0	1	1
NC_022639	0	1	1
NC_005170	0	1	1
NC_005173	0	1	1
NC_005171	0	1	1
NC_005166	0	1	1
NC_002795	1	3	5
NC_004322	1	2	4
NC_010434	0	1	6
NC_009041	0	2	4
NC_010239	0	1	1
NC_010416	1	2	4
NC_014412	0	1	1
NC_008363	20	7	38
NC_007002	0	2	3
NC_003377	0	1	2
NC_004426	0	2	2
NC_005168	0	1	1
NC_005167	0	1	1
NC_010435	0	1	7
NC_003556	0	2	6
NC_009951	0	1	6
NC_007044	0	5	7
NC_007242	1	0	0
NC_007539	0	1	1
NC_005906	2	7	87
NC_004097	0	1	5
NC_003742	0	1	2
NC_013458	1	0	1
NC_007817	5	0	6
NC_007220	1	0	3
NC_014462	0	1	1
NC_014465	0	1	1
NC_001867	0	1	6
NC_007995	0	3	0
NC_008266	1	1	5
NC_004667	0	2	12
NC_003515	1	0	5
NC_003632	1	2	5
NC_013459	0	1	1
NC_013460	0	1	2
NC_013464	0	2	3
NC_014468	2	0	0
NC_014470	0	3	9
NC_008732	0	1	1
NC_008939	0	1	1
NC_007069	0	1	1
NC_003739	0	1	1
NC_003806	0	1	3
NC_005987	0	1	1
NC_008316	0	1	6
NC_015227	1	1	4
NC_015229	0	2	2
NC_012042	0	1	4
NC_016581	0	1	2
NC_016898	0	1	7
NC_001517	0	1	2
NC_001814	0	1	2
NC_002600	0	2	2
NC_007728	0	1	2
NC_014745	0	1	6
NC_014748	0	3	3
NC_015627	0	2	5
NC_002686	0	9	74
NC_003031	2	1	1
NC_003399	0	1	2
NC_005904	0	1	2
NC_007147	0	1	2
NC_007965	0	2	4
NC_002643	1	2	10
NC_003243	0	1	5
NC_012664	0	2	3
NC_012783	19	93	158
NC_008028	0	1	2
NC_009741	0	1	2
NC_009744	0	1	2
NC_009995	0	2	2
NC_014793	0	2	2
NC_023626	1	0	0
NC_002593	31	33	89
NC_016080	0	1	6
NC_010735	0	1	2
NC_010736	0	1	2
NC_011560	0	1	2
NC_011918	0	2	2
NC_014037	0	2	2
NC_009490	0	1	3
NC_014794	0	1	3
NC_014795	0	1	2
NC_003022	0	1	1
NC_004637	0	1	6
NC_007541	0	1	1
NC_007987	0	1	0
NC_016031	1	1	3
NC_016032	1	1	3
NC_016649	0	1	6
NC_014038	0	1	2
NC_014325	0	1	2
NC_015394	0	1	2
NC_012786	0	1	5
NC_016083	0	2	2
NC_016084	0	1	1
NC_016086	1	1	3
NC_004635	0	2	5
NC_004730	0	1	5
AC_000001	0	3	20
NC_016087	0	1	1
NC_011538	1	1	2
NC_011544	0	2	5
NC_011024	0	1	6
AC_000189	6	17	23
AC_000190	4	13	32
AC_000191	3	6	26
NC_001650	7	55	71
NC_002361	0	1	5
NC_012800	0	2	1
NC_012801	0	1	1
NC_012802	0	1	1
NC_016519	1	2	3
NC_016509	0	1	10
NC_004156	37	57	76
NC_015586	8	1	1
NC_001859	0	1	1
NC_003094	34	43	103
NC_005899	1	0	1
NC_005883	1	0	1
NC_005095	0	1	1
NC_005093	0	2	6
NC_001806	15	45	62
NC_004424	0	2	2
NC_003348	0	1	8
NC_013261	0	1	2
NC_008094	0	1	1
NC_002350	0	2	2
NC_001547	1	0	3
NC_004763	0	2	5
NC_004153	0	1	6
NC_006000	0	1	1
NC_008252	1	9	92
NC_007646	4	36	69
NC_003401	3	30	86
NC_008725	28	29	98
NC_003521	54	88	115
NC_016440	0	1	6
NC_011317	0	1	3
NC_003504	0	2	5
NC_003765	1	0	0
NC_001401	1	1	8
NC_008267	0	1	6
NC_003823	1	0	0
NC_004560	0	1	7
NC_006059	0	2	5
NC_002512	31	63	136
NC_016442	2	0	2
NC_016443	1	0	0
NC_016444	0	1	1
NC_016573	0	2	5
NC_016574	0	2	5
NC_010661	0	1	1
NC_003845	1	0	1
NC_003886	0	1	1
NC_003891	0	2	6
NC_001541	0	1	10
NC_001678	0	2	8
NC_001691	0	1	7
NC_022641	1	0	0
NC_006146	12	49	68
NC_002815	0	2	7
NC_006313	0	1	2
NC_016447	27	84	119
NC_016448	17	53	124
NC_016575	0	1	6
NC_001747	0	1	8
NC_004104	0	1	7
NC_004171	4	2	1
NC_004178	0	1	2
NC_004628	0	2	6
NC_003782	0	1	2
NC_003715	3	2	1
NC_003716	3	1	1
NC_002509	0	2	2
NC_008190	0	1	1
NC_008191	1	0	0
NC_003762	0	1	1
NC_002199	0	2	8
NC_004011	0	1	2
NC_004295	0	1	6
NC_003930	0	2	3
NC_003878	2	1	2
NC_016441	0	1	2
NC_016578	0	1	5
NC_004640	0	1	6
NC_007537	1	0	0
NC_007767	52	47	96
NC_008283	0	1	5
NC_005221	1	0	1
NC_001265	0	1	5
