Genome	TP	FP	FN
NC_034542	5	0	4
NC_030476	1	0	4
NC_030466	3	0	0
NC_034388	0	1	1
NC_034389	0	1	1
NC_034392	1	0	0
NC_034551	6	0	0
NC_030463	1	0	0
NC_030460	2	0	1
NC_030464	3	0	2
NC_030468	1	1	2
NC_030469	1	1	2
NC_030465	1	2	2
NC_030467	1	0	2
NC_030470	1	2	2
NC_030473	2	0	2
NC_030478	2	0	1
NC_030455	2	0	3
NC_030457	3	0	1
NC_030459	1	1	2
NC_030471	0	1	1
NC_030474	2	0	3
NC_030477	1	1	2
NC_030456	1	1	1
NC_030475	1	1	2
NC_034466	1	0	0
NC_034467	0	1	1
NC_034473	1	0	0
NC_030449	1	2	2
NC_034444	3	0	0
NC_034445	1	1	4
NC_034452	1	0	0
NC_034204	1	0	0
NC_034207	1	3	5
NC_034208	1	0	0
NC_034206	1	0	0
NC_034569	3	0	0
NC_034508	3	2	2
NC_034509	2	1	2
NC_034515	0	1	1
NC_034525	1	0	0
NC_034528	1	0	0
NC_034518	0	1	1
NC_034519	1	0	0
NC_034527	1	0	0
NC_034516	0	1	1
NC_034517	0	1	1
NC_034526	1	0	0
NC_034456	2	2	4
NC_034568	1	1	1
NC_039191	0	1	1
NC_039192	1	0	0
NC_039193	1	1	1
NC_038751	1	1	1
NC_038752	0	2	2
NC_038753	1	0	0
NC_038754	2	0	0
NC_039183	0	1	1
NC_039184	1	0	0
NC_038932	2	1	2
NC_038369	100	14	32
NC_030403	2	2	4
NC_030445	0	1	6
NC_030446	2	0	2
NC_039224	1	0	0
NC_039225	4	2	2
NC_039226	1	0	0
NC_039227	1	0	1
NC_038574	0	1	1
NC_038575	1	0	0
NC_038576	1	0	0
NC_038577	0	1	1
NC_038578	0	1	1
NC_038579	0	1	1
NC_038580	0	1	1
NC_038581	0	1	1
NC_038582	0	1	1
NC_038583	0	1	1
NC_038790	2	0	0
NC_038791	0	2	3
NC_038778	1	0	0
NC_038779	1	0	0
NC_038780	1	1	0
NC_038781	1	0	0
NC_038376	2	0	0
NC_038377	2	2	2
NC_038835	0	1	1
NC_038817	1	0	0
NC_038818	1	0	0
NC_038819	1	0	0
NC_038820	0	1	1
NC_038821	1	0	0
NC_038822	1	0	0
NC_038839	0	1	1
NC_038840	0	2	1
NC_038827	1	0	0
NC_038828	1	0	0
NC_038841	1	0	0
NC_038842	1	0	0
NC_038829	1	0	0
NC_038830	1	0	0
NC_038831	1	0	0
NC_038832	0	1	1
NC_038833	1	0	0
NC_038834	1	0	0
NC_038298	1	0	0
NC_038299	0	1	1
NC_038300	1	0	0
NC_039005	1	1	1
NC_039006	0	1	2
NC_038850	1	2	2
NC_038851	2	1	1
NC_005953	1	0	0
NC_002654	96	15	39
NC_038892	1	0	3
NC_038955	1	0	0
NC_038974	1	0	0
NC_039241	0	0	0
NC_008987	2	0	5
NC_023162	0	1	1
NC_032097	1	2	1
NC_032681	1	2	1
NC_039185	1	0	0
NC_038933	1	1	1
NC_038836	1	0	0
NC_004162	2	0	0
NC_039345	7	1	2
NC_031755	1	0	1
NC_033492	1	0	0
NC_033493	1	0	0
NC_014373	7	1	2
NC_039476	1	2	2
NC_029646	1	2	2
NC_027704	0	0	0
NC_028875	1	0	0
NC_028963	3	4	5
NC_032987	5	3	5
NC_040180	2	0	0
NC_040181	2	0	0
NC_040185	2	0	0
NC_040186	1	1	1
NC_040187	2	0	0
NC_040189	2	0	0
NC_038991	3	0	2
NC_040191	2	0	0
NC_040192	2	0	0
NC_028459	2	0	1
NC_034566	1	0	0
NC_026168	1	2	2
NC_001664	52	44	36
NC_007733	2	1	3
NC_015782	1	2	2
NC_016038	2	2	4
NC_028237	5	1	2
NC_028460	0	4	2
NC_040433	1	1	1
NC_040590	0	2	2
NC_040592	1	1	1
NC_040593	1	1	1
NC_040663	1	1	1
NC_040777	1	1	1
NC_040778	1	1	1
NC_033780	115	11	38
NC_033819	1	0	0
NC_033818	1	0	0
NC_040360	1	0	0
NC_040358	2	1	0
NC_040385	2	0	0
NC_040384	2	0	0
NC_040796	5	1	3
NC_040357	1	1	1
NC_042068	5	1	0
NC_042069	3	6	1
NC_042070	4	3	0
NC_001477	0	2	1
NC_027632	2	1	3
NC_009823	1	1	1
NC_009824	1	0	1
NC_009825	1	0	1
NC_009826	1	0	1
NC_009827	1	0	1
NC_038429	1	0	0
NC_000943	1	0	1
NC_001655	1	0	0
NC_001672	1	1	0
NC_001809	1	1	0
NC_002031	1	0	0
NC_003635	0	1	1
NC_003675	1	0	0
NC_003676	1	0	0
NC_003687	0	1	1
NC_003690	1	0	0
NC_003996	1	0	0
NC_004119	0	1	1
NC_005062	1	0	0
NC_008718	1	0	0
NC_008719	0	1	1
NC_021069	1	0	0
NC_023424	1	0	0
NC_023439	1	0	0
NC_026620	1	0	0
NC_026624	1	0	0
NC_027709	1	0	0
NC_027999	1	0	0
NC_029054	1	0	0
NC_030289	1	0	0
NC_033693	1	0	0
NC_033694	1	0	0
NC_033697	1	0	0
NC_033698	1	0	0
NC_033699	1	0	0
NC_033715	0	3	1
NC_033721	1	0	0
NC_001437	1	0	1
NC_005064	1	0	1
NC_007580	1	0	0
NC_006551	1	0	1
NC_008604	0	1	1
NC_009028	1	0	0
NC_009029	1	0	0
NC_012671	1	1	1
NC_012932	0	1	2
NC_016997	0	1	2
NC_017086	1	0	1
NC_018705	1	0	0
NC_026623	1	0	1
NC_027817	1	0	1
NC_027819	0	1	2
NC_030401	1	0	1
NC_032088	1	0	0
NC_033723	1	0	0
NC_033724	1	0	0
NC_033726	1	0	0
NC_034007	1	0	0
NC_034018	1	0	0
NC_034151	1	0	0
NC_034242	1	0	0
NC_035889	1	0	0
NC_039218	1	0	0
NC_039219	1	0	0
NC_030791	1	0	1
NC_040776	1	0	0
NC_040682	1	0	0
NC_040610	1	0	0
NC_040788	1	0	0
NC_001417	3	1	1
NC_001669	2	2	5
NC_002690	0	1	2
NC_004018	0	1	1
NC_004019	1	0	0
NC_004020	1	0	0
NC_007461	1	1	7
NC_008495	2	0	0
NC_008579	1	0	0
NC_009333	57	30	29
NC_009530	0	1	1
NC_010236	1	0	0
NC_011399	12	7	3
NC_011829	1	0	0
NC_012091	5	1	1
NC_012092	3	6	1
NC_012093	2	2	2
NC_012213	4	1	1
NC_012533	1	0	0
NC_012534	1	0	0
NC_012735	0	1	1
NC_013590	56	19	21
NC_013699	0	2	2
NC_014952	4	0	3
NC_014953	4	0	3
NC_014954	2	2	5
NC_014956	4	0	3
NC_022619	0	1	1
NC_024018	1	0	0
NC_027221	2	0	0
NC_027222	2	0	0
NC_030119	2	1	0
NC_030120	1	2	1
NC_030121	2	0	0
NC_030122	2	1	0
NC_030123	2	1	0
NC_030124	2	0	0
NC_030125	2	0	0
NC_030128	1	1	1
NC_030129	2	0	0
NC_033770	1	0	0
NC_033771	1	0	0
NC_034614	1	1	1
NC_034615	0	2	2
NC_035070	0	2	2
NC_035211	2	0	0
NC_035212	4	0	1
NC_035213	1	1	1
NC_035462	1	0	1
NC_035463	1	0	0
NC_038234	2	0	0
NC_038257	1	0	0
NC_038258	1	0	0
NC_038259	1	0	0
NC_038273	1	0	0
NC_038274	1	0	0
NC_038306	1	0	0
NC_038309	1	0	0
NC_038312	1	0	0
NC_038365	1	0	1
NC_038368	1	0	0
NC_038393	2	0	0
NC_038394	1	1	1
NC_038395	1	1	1
NC_038422	1	0	0
NC_038451	3	0	3
NC_038504	1	1	5
NC_038513	1	0	0
NC_038514	1	0	0
NC_038515	1	0	0
NC_038546	2	0	1
NC_038559	3	2	2
NC_038584	0	1	1
NC_038585	1	0	0
NC_038586	1	0	0
NC_038587	0	1	1
NC_038588	0	1	1
NC_038589	1	0	0
NC_038590	1	0	0
NC_038591	1	0	0
NC_038592	1	0	0
NC_038593	1	0	0
NC_038594	1	0	0
NC_038595	0	1	1
NC_038596	1	0	0
NC_038597	0	1	1
NC_038598	1	0	0
NC_038599	0	1	1
NC_038600	1	0	0
NC_038601	1	0	0
NC_038602	1	0	0
NC_038603	0	1	2
NC_038604	1	0	0
NC_038605	1	0	0
NC_038606	0	1	1
NC_038607	0	1	1
NC_038608	1	0	0
NC_038609	1	0	0
NC_038610	0	1	1
NC_038611	0	1	1
NC_038612	0	1	2
NC_038613	0	1	1
NC_038680	1	0	0
NC_038706	1	0	0
NC_038707	0	2	2
NC_038708	0	1	1
NC_038843	0	1	1
NC_038844	1	0	0
NC_038898	2	0	1
NC_038965	2	0	3
NC_038982	2	0	3
NC_038983	3	0	2
NC_038989	1	0	0
NC_039009	2	0	0
NC_039010	1	0	1
NC_039046	2	1	2
NC_039047	2	1	2
NC_039186	1	0	0
NC_039187	0	1	1
NC_039188	1	0	0
NC_039203	2	0	0
NC_039204	1	0	0
NC_039205	2	0	0
NC_039210	0	1	1
NC_039217	1	0	0
NC_039220	1	0	0
NC_039221	1	0	0
NC_039222	0	1	1
NC_042071	4	2	1
NC_042072	3	4	2
NC_042073	5	4	3
NC_027716	1	1	1
NC_024889	1	0	0
NC_038425	1	0	0
NC_038431	1	0	0
NC_027715	1	0	0
NC_027717	0	1	1
NC_001654	1	2	7
NC_007818	5	1	5
NC_007819	6	1	4
NC_007820	6	1	4
NC_007822	6	1	4
NC_007823	6	1	4
NC_007824	5	1	5
NC_007825	6	1	5
NC_007827	4	2	6
NC_038953	0	1	1
NC_043028	11	2	1
NC_043029	8	8	2
NC_043034	0	0	1
NC_043035	1	0	1
NC_043036	0	1	1
NC_043037	0	1	1
NC_043042	30	13	16
NC_043043	2	1	1
NC_043044	0	2	2
NC_043045	1	0	0
NC_043046	1	0	0
NC_043047	1	0	0
NC_043048	1	2	0
NC_043049	1	0	0
NC_043050	1	0	0
NC_043051	1	0	0
NC_043052	1	0	0
NC_043053	0	1	1
NC_043054	56	27	14
NC_043055	0	1	1
NC_043056	0	1	1
NC_043057	0	1	1
NC_043058	3	6	3
NC_043059	0	3	2
NC_043061	0	1	1
NC_043062	0	1	1
NC_043063	0	1	1
NC_043064	0	1	1
NC_043065	0	0	1
NC_043066	0	1	1
NC_043067	3	4	5
NC_043068	0	0	1
NC_043069	0	1	1
NC_043070	0	1	1
NC_043071	0	1	1
NC_043072	0	1	1
NC_043073	0	1	0
NC_043074	0	1	0
NC_043075	0	1	0
NC_043076	0	1	1
NC_043078	0	1	1
NC_043079	2	1	3
NC_043080	0	1	1
NC_043081	2	1	4
NC_043082	3	1	3
NC_043083	2	0	1
NC_043085	0	1	2
NC_043086	1	2	4
NC_043087	1	3	4
NC_043088	2	3	3
NC_043089	1	1	1
NC_043090	1	1	1
NC_043091	1	1	1
NC_043095	0	2	0
NC_043096	1	1	1
NC_043097	0	2	2
NC_043098	1	1	1
NC_043099	1	1	1
NC_043100	1	1	1
NC_043101	0	2	2
NC_043102	1	2	2
NC_043103	0	2	2
NC_043104	0	1	1
NC_043105	6	2	4
NC_043106	6	3	4
NC_043107	7	1	3
NC_043108	6	2	4
NC_043109	0	1	0
NC_043111	0	0	1
NC_043112	0	1	1
NC_043113	0	1	1
NC_043114	0	0	1
NC_043115	0	0	1
NC_043116	0	1	1
NC_043117	0	0	1
NC_043118	0	1	1
NC_043119	2	0	5
NC_043120	2	0	4
NC_043121	2	1	4
NC_043122	0	2	0
NC_043123	1	3	4
NC_043124	0	2	3
NC_043125	0	1	1
NC_043126	1	0	0
NC_043127	1	0	0
NC_043132	0	1	1
NC_043133	0	1	1
NC_043134	0	1	1
NC_043135	0	1	1
NC_043136	0	1	1
NC_043137	0	1	1
NC_043138	0	1	1
NC_043139	0	1	1
NC_043140	0	1	1
NC_043141	0	1	1
NC_043142	0	1	1
NC_043143	0	1	1
NC_043144	0	1	1
NC_043145	0	1	1
NC_043146	0	1	1
NC_043147	0	1	1
NC_043148	0	1	1
NC_043149	0	1	1
NC_043150	0	1	1
NC_043151	0	1	1
NC_043152	0	1	1
NC_043153	0	1	1
NC_043154	0	1	1
NC_043155	0	1	1
NC_043156	0	1	1
NC_043157	0	1	1
NC_043158	0	1	1
NC_043159	0	1	1
NC_043160	0	1	1
NC_043161	0	1	1
NC_043162	0	1	1
NC_043163	0	1	1
NC_043164	0	1	1
NC_043165	0	1	1
NC_043166	0	1	1
NC_043167	0	1	1
NC_043168	0	1	1
NC_043169	0	1	1
NC_043170	0	1	1
NC_043171	0	1	1
NC_043172	1	0	1
NC_043173	0	1	1
NC_043174	1	0	0
NC_043175	0	1	1
NC_043176	0	1	1
NC_043177	0	1	1
NC_043180	0	1	1
NC_043181	0	1	1
NC_043182	1	0	0
NC_043183	1	0	0
NC_043184	1	1	0
NC_043185	1	0	0
NC_043186	1	0	0
NC_043187	1	0	0
NC_043188	1	0	0
NC_043189	1	0	0
NC_043190	1	0	0
NC_043191	0	1	1
NC_043192	0	1	1
NC_043194	0	1	1
NC_043195	0	1	1
NC_043196	0	2	1
NC_043197	1	0	0
NC_043198	0	1	1
NC_043199	0	1	1
NC_043200	0	0	0
NC_043201	0	0	0
NC_043202	0	0	0
NC_043203	0	0	0
NC_043204	0	0	0
NC_043205	0	0	0
NC_043206	1	1	2
NC_043207	0	0	1
NC_043208	0	1	1
NC_043209	0	0	1
NC_043210	2	0	0
NC_043213	0	1	1
NC_043223	0	133	0
NC_043224	0	5	0
NC_043225	0	15	0
NC_043226	0	11	0
NC_043227	0	21	0
NC_043228	0	29	0
NC_043258	0	0	0
NC_043260	0	0	0
NC_043261	0	0	2
NC_043262	0	0	5
NC_043263	0	2	3
NC_043264	0	0	1
NC_043265	0	0	0
NC_043266	1	0	6
NC_043267	0	1	6
NC_043268	0	0	0
NC_043269	0	0	0
NC_043270	0	0	0
NC_043271	0	3	3
NC_043272	0	0	0
NC_043273	0	1	1
NC_043274	0	0	0
NC_043382	0	2	0
NC_043385	1	0	0
NC_043389	0	1	1
NC_043392	1	0	0
NC_043393	0	1	1
NC_043394	1	0	0
NC_043395	0	1	0
NC_043396	1	0	0
NC_043397	1	0	0
NC_043400	2	1	2
NC_043401	1	1	1
NC_043402	1	2	1
NC_043403	1	2	1
NC_043404	1	0	1
NC_043406	4	2	3
NC_043407	0	1	1
NC_043408	1	0	0
NC_043409	1	0	0
NC_043410	2	5	6
NC_043411	0	1	1
NC_043412	0	2	4
NC_043413	0	2	0
NC_043414	0	2	0
NC_043415	0	2	0
NC_043416	0	2	2
NC_043417	2	2	3
NC_043418	2	1	4
NC_043419	0	1	1
NC_043420	0	1	1
NC_043421	0	1	1
NC_043422	0	1	1
NC_043423	0	1	1
NC_043424	0	1	1
NC_043425	0	1	1
NC_043426	0	1	1
NC_043427	10	8	47
NC_043428	1	0	0
NC_043429	1	0	0
NC_043430	0	1	1
NC_043431	1	0	0
NC_043432	0	5	0
NC_043433	2	0	4
NC_043445	3	3	2
NC_043446	0	1	2
NC_043447	0	1	0
NC_043448	0	1	0
NC_043449	1	0	0
NC_043450	1	0	0
NC_043451	1	0	0
NC_043452	1	1	1
NC_043453	7	1	3
NC_043470	1	0	0
NC_043471	1	0	0
NC_043472	1	0	0
NC_043473	2	1	0
NC_043474	3	3	2
NC_043475	1	1	0
NC_043476	0	1	1
NC_043483	5	0	0
NC_043484	5	0	0
NC_043485	4	1	1
NC_043486	3	3	2
NC_043488	3	3	1
NC_043489	0	5	2
NC_043490	3	6	5
NC_043491	1	3	2
NC_043493	1	0	0
NC_043494	0	1	1
NC_043495	1	0	0
NC_043496	1	0	0
NC_043497	1	0	0
NC_043498	1	0	0
NC_043499	0	1	1
NC_043500	1	0	0
NC_043501	1	0	0
NC_043505	2	2	2
NC_043512	2	1	1
NC_043513	2	1	5
NC_043514	1	2	5
NC_043515	1	1	1
NC_043516	1	1	1
NC_043518	1	1	1
NC_043519	0	1	1
NC_043520	62	46	72
NC_043521	1	1	0
NC_043522	0	1	1
NC_043523	5	2	2
NC_043524	2	0	3
NC_043525	4	2	2
NC_043527	1	0	0
NC_043528	0	2	5
NC_043529	93	11	31
NC_043530	111	27	47
NC_043531	3	1	3
NC_043532	1	0	0
NC_043533	1	2	5
NC_043534	2	1	2
NC_043535	1	2	3
NC_043536	0	1	1
NC_043537	1	0	0
NC_043538	5	1	1
NC_043539	4	2	4
NC_043540	6	1	2
NC_043541	0	2	2
NC_043542	0	2	2
NC_043543	2	0	0
NC_043544	0	1	1
NC_043561	0	1	1
NC_043562	0	1	1
NC_043563	1	0	0
NC_043606	0	1	1
NC_043607	1	0	0
NC_043608	0	1	1
NC_043609	0	1	1
NC_043610	0	2	2
NC_043611	0	1	1
NC_043656	0	1	1
NC_043657	0	1	1
NC_043658	0	1	1
NC_043659	1	0	0
NC_043660	1	0	0
NC_043661	1	0	0
NC_043669	1	0	0
NC_043670	0	1	1
NC_043671	0	1	1
NC_043672	1	0	0
NC_043673	1	0	1
NC_043674	1	0	0
NC_043675	0	1	1
NC_043676	1	0	0
NC_043677	1	0	1
NC_043678	1	0	1
NC_043682	0	2	2
NC_043683	1	0	0
NC_043492	1	0	1
NC_005165	0	0	1
NC_043487	5	2	3
NC_001474	1	1	0
NC_001475	1	0	0
NC_002640	1	0	0
NC_004102	1	0	1
NC_031324	1	2	2
NC_025672	1	0	0
NC_031916	1	0	0
NC_038426	1	0	0
NC_038427	1	0	0
NC_038428	1	1	0
NC_038430	1	0	0
NC_038432	1	0	0
NC_026797	1	0	0
NC_025673	1	0	0
NC_039897	1	2	2
NC_044045	1	2	2
NC_044046	0	3	3
NC_001563	1	0	1
NC_009942	1	0	2
NC_012532	0	1	1
NC_029055	1	0	0
NC_031950	1	0	0
NC_044047	1	2	2
NC_029645	1	2	2
NC_029647	1	2	2
NC_039475	1	2	2
NC_021153	1	1	0
NC_039477	1	2	2
NC_040876	1	2	2
NC_025349	4	2	2
NC_043503	1	0	0
NC_043504	1	0	0
NC_043502	1	0	0
NC_043689	1	0	1
NC_043690	0	1	1
NC_043691	0	1	1
NC_043558	1	0	1
NC_043559	1	0	0
NC_043560	0	1	1
NC_043627	0	1	1
NC_043628	1	0	1
NC_043629	1	0	0
NC_043633	0	1	1
NC_043634	1	0	0
NC_043635	1	0	1
NC_043636	1	0	1
NC_043637	1	0	0
NC_043638	0	1	1
NC_043639	0	1	1
NC_043640	1	0	1
NC_043641	1	0	0
NC_043684	0	1	1
NC_043685	1	0	0
NC_043618	1	0	0
NC_043619	1	0	0
NC_043620	1	0	1
NC_043630	1	0	0
NC_043631	1	0	1
NC_043632	1	0	0
NC_043579	0	1	1
NC_043580	1	0	0
NC_043581	1	0	1
NC_043576	1	0	1
NC_043577	1	0	0
NC_043578	0	1	1
NC_043552	0	1	1
NC_043553	1	0	0
NC_043554	1	0	1
NC_043597	1	0	0
NC_043598	1	0	0
NC_043599	1	0	0
NC_043594	1	0	0
NC_043595	1	0	0
NC_043596	1	0	0
NC_043588	1	0	0
NC_043589	0	1	1
NC_043590	1	0	0
NC_043591	1	0	0
NC_043592	1	0	0
NC_043593	0	1	1
NC_043697	1	0	0
NC_043698	1	0	1
NC_043699	1	0	0
NC_043549	1	0	1
NC_043550	1	0	0
NC_043551	1	0	0
NC_043555	1	0	0
NC_043556	1	0	0
NC_043557	1	0	1
NC_043585	1	0	1
NC_043586	0	1	1
NC_043587	1	0	0
NC_043615	1	0	0
NC_043616	1	0	1
NC_043617	1	0	0
NC_043546	0	1	1
NC_043547	1	0	2
NC_043548	0	1	1
NC_043653	1	0	0
NC_043654	1	0	1
NC_043655	1	0	0
NC_043570	1	0	0
NC_043571	0	1	1
NC_043572	1	0	0
NC_043564	1	0	0
NC_043565	0	1	1
NC_043566	1	0	0
NC_043567	0	1	1
NC_043568	1	0	0
NC_043569	1	0	0
NC_043650	1	0	1
NC_043651	1	0	0
NC_043652	0	1	1
NC_043645	1	0	0
NC_043646	1	0	0
NC_043647	1	0	1
NC_043387	0	1	1
NC_043388	0	1	1
NC_043692	0	1	1
NC_043693	1	0	0
NC_043694	0	1	1
NC_043648	5	0	0
NC_043649	1	0	0
NC_043582	0	1	2
NC_043583	1	0	0
NC_043584	1	0	0
NC_043573	0	1	1
NC_043574	1	0	0
NC_043575	1	0	0
NC_043437	0	1	1
NC_043438	0	0	1
NC_043439	0	1	1
NC_043600	1	0	0
NC_043601	0	1	1
NC_043602	1	0	0
NC_043603	0	1	1
NC_043604	1	0	0
NC_043605	0	1	1
NC_043509	0	1	1
NC_043510	1	0	0
NC_043511	1	1	1
NC_043506	1	0	0
NC_043507	0	1	1
NC_043508	0	1	1
NC_043038	1	2	0
NC_043039	0	1	1
NC_043040	0	1	1
NC_043041	0	0	1
NC_043398	0	2	1
NC_043399	3	1	2
NC_043031	1	0	0
NC_043032	1	0	1
NC_043033	1	0	1
NC_043443	0	1	1
NC_043444	0	2	2
NC_043662	1	0	0
NC_043663	1	0	0
NC_043664	1	0	0
NC_043665	1	0	0
NC_043666	1	0	0
NC_043667	1	0	0
NC_043668	1	0	0
NC_043612	0	1	1
NC_043613	1	0	1
NC_043614	1	0	0
NC_043621	1	0	0
NC_043622	1	0	1
NC_043623	1	0	0
NC_043624	0	1	1
NC_043625	0	1	1
NC_043626	0	2	1
NC_043477	1	0	0
NC_043478	1	1	1
NC_043479	0	1	1
NC_043480	1	0	0
NC_043481	0	1	1
NC_043482	1	0	0
NC_043642	1	0	0
NC_043643	1	0	0
NC_043644	1	1	0
NC_043679	1	0	0
NC_043680	0	1	1
NC_043681	1	0	0
NC_043440	0	1	1
NC_043441	0	1	1
NC_043442	0	1	1
NC_043434	0	1	1
NC_043435	0	0	1
NC_043436	0	2	1
NC_043686	1	0	1
NC_043687	1	0	0
NC_043688	1	0	0
NC_043220	0	2	0
NC_043307	0	5	0
NC_043308	0	9	0
NC_043309	0	6	0
NC_043310	0	3	0
NC_043311	0	0	0
NC_043312	0	2	0
NC_043315	0	3	0
NC_043316	0	4	0
NC_043317	0	7	0
NC_043319	0	2	0
NC_043320	0	5	0
NC_043321	0	5	0
NC_043322	0	6	0
NC_043323	0	7	0
NC_043324	0	4	0
NC_043325	0	11	0
NC_043326	0	14	0
NC_043327	0	6	0
NC_043328	0	1	0
NC_043332	0	5	0
NC_043334	0	1	0
NC_043335	0	3	0
NC_043337	0	6	0
NC_043338	0	3	0
NC_043339	0	6	0
NC_043340	0	9	0
NC_043342	0	4	0
NC_043344	0	6	0
NC_043345	0	10	0
NC_043346	0	4	0
NC_043347	0	4	0
NC_043348	0	3	0
NC_043349	0	7	0
NC_043350	0	5	0
NC_043351	0	6	0
NC_043352	0	13	0
NC_043354	0	5	0
NC_043356	0	6	0
NC_043357	0	5	0
NC_043358	0	1	0
NC_043359	0	10	0
NC_043361	0	9	0
NC_043362	0	3	0
NC_043383	1	1	0
NC_043384	1	1	2
NC_043367	0	1	1
NC_043368	1	0	0
NC_043369	1	0	0
NC_043370	1	0	0
NC_043371	1	0	0
NC_043372	0	1	1
NC_043373	1	0	0
NC_043374	0	1	1
NC_043376	0	1	1
NC_043377	0	1	0
NC_043378	0	0	1
NC_043379	0	1	1
NC_043380	0	1	1
NC_043381	0	1	1
NC_043238	0	2	0
NC_043231	0	1	1
NC_043232	1	0	1
NC_043336	5	0	0
NC_043341	8	2	2
NC_043343	5	0	1
NC_043353	1	0	0
NC_043355	0	1	1
NC_043360	0	1	4
NC_043221	0	1	1
NC_043222	1	0	0
NC_043390	0	1	1
NC_043287	1	0	0
NC_043289	0	1	1
NC_043290	0	1	1
NC_043291	0	1	1
NC_043292	1	0	0
NC_043293	0	1	1
NC_043295	1	0	0
NC_043296	0	1	1
NC_043297	1	0	0
NC_043299	0	1	1
NC_043218	0	1	1
NC_043219	0	1	1
NC_043466	0	1	1
NC_043467	0	2	1
NC_043468	0	1	1
NC_043279	0	1	1
NC_043280	0	1	1
NC_043283	0	1	1
NC_043284	0	1	1
NC_043285	0	1	1
NC_043286	0	1	0
NC_043305	0	1	1
NC_043301	0	1	1
NC_043302	0	1	0
NC_043303	0	0	1
NC_043304	0	1	1
NC_043313	7	21	34
NC_043314	6	18	39
NC_043318	4	3	8
NC_043329	0	3	3
NC_043330	0	3	3
NC_043331	3	0	0
NC_043333	0	1	2
NC_040606	84	20	47
NC_040671	2	0	0
NC_040656	1	0	0
NC_040621	95	17	35
NC_040362	1	1	1
NC_040434	0	2	1
NC_040600	1	1	2
NC_040594	0	3	2
NC_031947	1	0	0
NC_040363	2	0	0
NC_040650	1	0	0
NC_040797	1	2	4
NC_040595	2	0	0
NC_040783	1	0	1
NC_040665	1	1	1
NC_040780	1	1	1
NC_040524	0	1	2
NC_040525	1	1	1
NC_040782	1	1	1
NC_040666	1	1	1
NC_040526	2	0	0
NC_040781	2	0	0
NC_040527	1	1	1
NC_040596	1	1	1
NC_040597	1	1	1
NC_040667	0	3	2
NC_040779	1	2	2
NC_040522	0	3	2
NC_040523	0	1	2
NC_040664	4	1	1
NC_040528	1	1	1
NC_040668	1	0	3
NC_040773	2	0	0
NC_040429	2	0	0
NC_040467	2	0	0
NC_040657	1	1	1
NC_040658	1	1	1
NC_040774	2	0	0
NC_040430	1	1	1
NC_040468	1	1	1
NC_040659	2	0	0
NC_040660	2	0	0
NC_040775	2	0	0
NC_040431	2	0	0
NC_040588	0	1	1
NC_040589	1	0	0
NC_040661	0	5	1
NC_040598	3	2	6
NC_040183	2	0	0
NC_040793	2	0	0
NC_040184	2	0	0
NC_040599	5	0	0
NC_040669	4	1	1
NC_040535	4	3	4
NC_040784	0	3	1
NC_040562	1	2	1
NC_040188	2	0	0
NC_040670	2	0	0
NC_040530	2	0	0
NC_040785	2	2	3
NC_040190	2	0	0
NC_040529	2	0	0
NC_040602	3	2	3
NC_040786	6	0	1
NC_040383	1	0	0
NC_040382	2	1	0
NC_040380	1	0	1
NC_040386	2	0	0
NC_040787	3	2	3
NC_040790	1	0	0
NC_040532	5	0	0
NC_040379	1	1	1
NC_040791	1	1	1
NC_040795	1	1	2
NC_040531	1	2	2
NC_040792	2	0	2
NC_040537	3	1	1
NC_040533	1	2	2
NC_040554	2	1	3
NC_040616	3	1	2
NC_040541	3	0	1
NC_040538	3	1	3
NC_040607	3	1	3
NC_040676	3	2	3
NC_040677	3	1	3
NC_040615	59	28	16
NC_040611	2	0	0
NC_040317	1	3	2
NC_040331	1	1	1
NC_040545	4	1	1
NC_040550	4	1	2
NC_040619	3	2	4
NC_040620	3	1	3
NC_040688	3	2	4
NC_040691	4	1	3
NC_040803	3	1	4
NC_040804	4	1	2
NC_040805	4	1	3
NC_040806	3	1	4
NC_040604	5	1	1
NC_040555	0	2	1
NC_040534	3	2	4
NC_040623	2	1	1
NC_040694	1	2	2
NC_040695	2	1	1
NC_040789	73	12	20
NC_040539	54	29	30
NC_040549	2	2	6
NC_040546	1	1	2
NC_040617	0	1	1
NC_040686	0	1	1
NC_040547	0	2	1
NC_040801	0	2	1
NC_040618	0	1	3
NC_040687	0	1	1
NC_040601	0	1	1
NC_040809	3	0	1
NC_040692	1	2	3
NC_040807	2	1	3
NC_040808	2	1	3
NC_040552	1	2	4
NC_040622	3	0	1
NC_040693	2	1	2
NC_040699	73	15	33
NC_040635	1	1	3
NC_040673	1	0	0
NC_040432	0	2	2
NC_040662	1	1	1
NC_040591	1	1	1
NC_040536	71	15	16
NC_040561	2	0	0
NC_040351	2	0	0
NC_040553	2	1	1
NC_040810	1	0	1
NC_040818	3	2	2
NC_040723	2	2	2
NC_040684	0	1	1
NC_040652	2	0	0
NC_040603	2	2	2
NC_040672	2	1	2
NC_040800	2	1	2
NC_040633	0	2	2
NC_040704	1	2	1
NC_040632	1	1	1
NC_040702	1	0	0
NC_040816	1	1	0
NC_040559	0	2	1
NC_040560	1	0	0
NC_040564	4	1	1
NC_040640	3	1	4
NC_040813	2	0	1
NC_040556	1	1	2
NC_040626	1	1	2
NC_040548	5	0	3
NC_040820	0	2	2
